repo_id,contributor_login,user_id,type,site_admin
28457823,awwakum,469062,User,False
28457823,alexChurkin,37016581,User,False
28457823,aksenoff,4489226,User,False
28457823,alagumuthiah,57620699,User,False
28457823,AkshayBabbar,9354725,User,False
28457823,12aikerim,24777618,User,False
28457823,Tharwaat,13351451,User,False
28457823,Ahmadkashif,57593864,User,False
28457823,AdrianoCh,16804531,User,False
28457823,aditya-sridhar,11668564,User,False
28457823,Timmymichael,24977208,User,False
28457823,Adarsh-sophos,19528542,User,False
21737465,sindresorhus,170270,User,False
21737465,davisonio,5341072,User,False
21737465,RichardLitt,910753,User,False
21737465,arthurvr,6025224,User,False
21737465,kdeldycke,159718,User,False
21737465,AllThingsSmitty,1682367,User,False
21737465,PatrickJS,1016365,User,False
21737465,johnjago,19847480,User,False
21737465,RayBB,921217,User,False
21737465,stevestock,5144225,User,False
21737465,egeerardyn,177360,User,False
21737465,willianjusten,3991845,User,False
21737465,YerkoPalma,5105812,User,False
21737465,z00rat,78788887,User,False
21737465,aliesbelik,1752374,User,False
21737465,fabacab,18677,User,False
21737465,arslanbilal,5616595,User,False
21737465,joshwiens,8420490,User,False
21737465,karlhorky,1935696,User,False
21737465,leoruhland,1785552,User,False
21737465,mischah,441011,User,False
21737465,maehr,14755525,User,False
21737465,petk,1614009,User,False
21737465,sfischer13,1098270,User,False
21737465,stevemao,6316590,User,False
21737465,vinkla,499192,User,False
21737465,paescuj,5363448,User,False
21737465,rsamborski,1068280,User,False
21737465,sampart,1507328,User,False
21737465,hobbyquaker,2503307,User,False
21737465,simskij,1596025,User,False
21737465,steven2358,164072,User,False
21737465,TalAter,926653,User,False
21737465,thibaudcolas,877585,User,False
21737465,bnb,502396,User,False
21737465,Ly0n,6413976,User,False
21737465,tobiasbueschel,13087421,User,False
21737465,uraimo,181436,User,False
21737465,jjangga0214,28584151,User,False
21737465,pokeball99,9436061,User,False
21737465,uralbash,619015,User,False
21737465,veelenga,3624712,User,False
21737465,caesar0301,499254,User,False
21737465,ooade,11811904,User,False
21737465,thisisisa,30164700,User,False
21737465,ReadmeCritic,15367484,User,False
21737465,hkirat,8079861,User,False
21737465,lipis,125676,User,False
21737465,sobolevn,4660275,User,False
21737465,tyaga001,16003228,User,False
21737465,Karneades,30265053,User,False
21737465,aorumbayev,7698600,User,False
21737465,aschrijver,5111931,User,False
21737465,arbox,357237,User,False
21737465,n1trux,7255542,User,False
21737465,danvoyce,1253802,User,False
21737465,DanailMinchev,7883702,User,False
21737465,FylmTM,626772,User,False
21737465,erictleung,2754821,User,False
21737465,felipebueno,241271,User,False
21737465,feross,121766,User,False
21737465,mcanouil,8896044,User,False
21737465,michelpereira,25416,User,False
21737465,mjhea0,2018167,User,False
21737465,vmax,499267,User,False
21737465,matiassingers,938453,User,False
21737465,riderx,4084527,User,False
21737465,lucasviola,3988101,User,False
21737465,kozross,8463904,User,False
21737465,Kikobeats,2096101,User,False
21737465,kasbah,206854,User,False
21737465,jdorfman,398230,User,False
21737465,jyguyomarch,3885578,User,False
21737465,dreamingechoes,4928335,User,False
21737465,marveluck,40147294,User,False
21737465,lutzh,944838,User,False
